name,code,sector,marketCapital,closePrice,peRatio,price
Tata Metaliks Ltd,TATAMETALI,Iron & Steel,3021.019425,956.7,13.7437761,0
Tata Steel BSL Ltd,TATASTLBSL,Iron & Steel,9447.319596,86.4,3.751675666,0
Tata Steel Long Products Ltd,TATASTLLP,Iron & Steel,3805.7635,843.85,6.653316376,0
Tembo Global Industries Ltd,TEMBO,Iron & Steel,301.38,300,121.5241935,0
Tinplate Company of India Ltd,TINPLATE,Iron & Steel,3054.725015,291.85,31.12619742,0
Vaswani Industries Ltd,VASWANI,Iron & Steel,46.05,15.35,11.34236453,0
Uttam Value Steels Ltd,UVSL,Iron & Steel,132.1615267,0.2,-0.363636364,0
Uttam Galva Steels Ltd,UTTAMSTL,Iron & Steel,57.61534172,4.05,-0.245025694,0
Usha Martin Ltd,USHAMART,Iron & Steel,2680.205978,87.95,17.91701302,0
Welspun Corp Ltd,WELCORP,Iron & Steel,3483.674423,133.5,5.629453038,0
Visa Steel Ltd,VISASTEEL,Iron & Steel,185.8421475,16.05,-0.155220289,0
Vardhman Special Steels Ltd,VSSL,Iron & Steel,1104.62589,272.7,24.99153597,0
Shivalik Bimetal Controls Ltd,SBCL,Iron & Steel,1093.903758,284.85,42.93185863,0
Shyam Metalics and Energy Ltd,SHYAMMETL,Iron & Steel,8587.291362,336.65,10.18223696,0
Paras Defence and Space Technologies Ltd,PARAS,Iron & Steel,3616.475657,927.3,229.9094505,0
Twentyfirst Century Management Services Ltd,21STCENMGM,Investment Banking & Brokerage,57.0675,54.35,11.4135,0
Almondz Global Securities Ltd,ALMONDZ,Investment Banking & Brokerage,311.6550027,120.4,16.87357892,0
Alankit Ltd,ALANKIT,Investment Banking & Brokerage,255.894999,17.9,23.1160794,0
ATN International Ltd,ATNINTER,Investment Banking & Brokerage,0.789,0.2,-0.142418773,0
BLB Ltd,BLBLIMITED,Investment Banking & Brokerage,55.77284719,10.55,48.92355017,0
Aditya Birla Money Ltd,BIRLAMONEY,Investment Banking & Brokerage,339.9412379,60.3,21.54253726,0
DB (International) Stock Brokers Ltd,DBSTOCKBRO,Investment Banking & Brokerage,57.575,16.45,185.7258065,0
Dolat Investments Ltd,DOLAT,Investment Banking & Brokerage,1477.52,83.95,10.07102447,0
Emkay Global Financial Services Ltd,EMKAY,Investment Banking & Brokerage,291.9867255,118.5,26.25779906,0
Geojit Financial Services Ltd,GEOJITFSL,Investment Banking & Brokerage,1931.810941,80.85,15.68410279,0
HB Stockholdings Ltd,HBSL,Investment Banking & Brokerage,24.91045085,34.9,2.121844195,0
Indbank Merchant Banking Services Ltd,INDBANK,Investment Banking & Brokerage,100.738514,22.7,24.87370716,0
Dhani Services Ltd,DHANI,Investment Banking & Brokerage,9662.232798,177.6,-42.9318084,0
IIFL Finance Ltd,IIFL,Investment Banking & Brokerage,12283.98848,323.9,16.16059106,0
Inventure Growth & Securities Ltd,INVENTURE,Investment Banking & Brokerage,197.4,2.35,25.703125,0
Indo Thai Securities Ltd,INDOTHAI,Investment Banking & Brokerage,104.8,104.8,10.31496063,0
ICICI Securities Ltd,ISEC,Investment Banking & Brokerage,23807.67786,738,22.29767904,0
JM Financial Ltd,JMFINANCIL,Investment Banking & Brokerage,8383.039736,87.9,14.20517121,0
Keynote Financial Services Ltd,KEYFINSERV,Investment Banking & Brokerage,52.28662555,74.5,4.635339145,0
Kirloskar Industries Ltd,KIRLOSIND,Investment Banking & Brokerage,1489.367155,1525,9.093150711,0
Khandwala Securities Ltd,KHANDSE,Investment Banking & Brokerage,18.923315,15.85,-11.46867576,0
Mask Investments Ltd,MASKINVEST,Investment Banking & Brokerage,10.68025,35,1068.025,0
Naga Dhunseri Group Ltd,NDGL,Investment Banking & Brokerage,124.755,1247.55,2.182557733,0
Onelife Capital Advisors Ltd,ONELIFECAP,Investment Banking & Brokerage,20.9084,15.65,-418.168,0
Prime Securities Ltd,PRIMESECU,Investment Banking & Brokerage,326.9339573,123.3,39.82143206,0
Pnb Gilts Ltd,PNBGILTS,Investment Banking & Brokerage,1166.465668,64.8,2.568628707,0
Religare Enterprises Ltd,RELIGARE,Investment Banking & Brokerage,5408.522095,170.05,-10.63727426,0
Stampede Capital Ltd - DVR,SCAPDVR,Investment Banking & Brokerage,20.611008,10.5,,0
Share India Securities Ltd,SHAREINDIA,Investment Banking & Brokerage,2415.169179,756.95,29.90921583,0
Stampede Capital Ltd,STAMPEDE,Investment Banking & Brokerage,20.611008,0.9,-20.8192,0
Steel City Securities Ltd,STEELCITY,Investment Banking & Brokerage,87.24347363,57.75,8.253876407,0
Times Guaranty Ltd,TIMESGTY,Investment Banking & Brokerage,39.25509539,43.65,5.984008443,0
Investment Trust of India Ltd,THEINVEST,Investment Banking & Brokerage,551.5244582,107.05,36.5490032,0
V L S Finance Ltd,VLSFINANCE,Investment Banking & Brokerage,701.5222985,181.45,3.169719404,0
Ugro Capital Ltd,UGROCAP,Investment Banking & Brokerage,0,165.75,0,0
Angel One Ltd,ANGELBRKG,Investment Banking & Brokerage,10282.75828,1243.5,34.64074344,0
Bajaj Finserv Ltd,BAJAJFINSV,Insurance,283226.5328,17821.15,63.35512067,0
General Insurance Corporation of India,GICRE,Insurance,23386.152,133.3,11.74245301,0
HDFC Life Insurance Company Ltd,HDFCLIFE,Insurance,137664.0246,680.45,101.1588356,0
ICICI Lombard General Insurance Company Ltd,ICICIGI,Insurance,72677.0053,1481.55,49.33810711,0
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,Insurance,88875.50809,618.4,92.95142822,0
Max Financial Services Ltd,MFSL,Insurance,33600.3741,973.6,78.98907825,0
New India Assurance Company Ltd,NIACL,Insurance,25107.28,152.35,15.3049309,0
SBI Life Insurance Company Ltd,SBILIFE,Insurance,114579.4361,1145.55,78.70277575,0
Ador Welding Ltd,ADORWELD,Industrial Machinery,911.3692583,670.2,-87.80050658,0
AIA Engineering Ltd,AIAENG,Industrial Machinery,18087.34575,1917.65,31.94910313,0
ASL Industries Ltd,ASLIND,Industrial Machinery,25.1051869,24.1,64.3722741,0
Bil Energy Systems Ltd,BILENERGY,Industrial Machinery,12.68496,0.6,-0.200616163,0
Bright Solar Ltd,BRIGHT,Industrial Machinery,10.404,5.1,54.75789474,0
Carborundum Universal Ltd,CARBORUNIV,Industrial Machinery,15926.85383,839.3,56.01932337,0
Cummins India Ltd,CUMMINSIND,Industrial Machinery,24828.804,895.7,39.09863156,0
Delta Manufacturing Ltd,DELTAMAGNT,Industrial Machinery,69.447168,64,-10.3344,0
Elgi Equipments Ltd,ELGIEQUIP,Industrial Machinery,6299.126418,199,61.46688543,0
Eimco Elecon India Ltd,EIMCOELECO,Industrial Machinery,223.8421799,388.05,19.86177284,0
Emkay Taps And Cutting Tools Ltd,EMKAYTOOLS,Industrial Machinery,163.27089,153,6.854361461,0
ESAB India Ltd,ESABINDIA,Industrial Machinery,3897.050873,2531.7,65.72863676,0
GMM Pfaudler Ltd,GMMPFAUDLR,Industrial Machinery,6813.289838,4661.05,92.86206675,0
Grindwell Norton Ltd,GRINDWELL,Industrial Machinery,17932.2112,1619.6,74.97997658,0
Gujarat Apollo Industries Ltd,GUJAPOLLO,Industrial Machinery,257.712,218.4,5.778295964,0
Greaves Cotton Ltd,GREAVESCOT,Industrial Machinery,3084.80143,133.4,-164.259927,0
Hercules Hoists Ltd,HERCULES,Industrial Machinery,438.72,137.1,56.46332046,0
Hilton Metal Forging Ltd,HILTON,Industrial Machinery,15.8648454,12.75,-0.811086166,0
Honda India Power Products Ltd,HONDAPOWER,Industrial Machinery,1334.270275,1315.45,27.41463478,0
HMT Ltd,HMT,Industrial Machinery,3455.743007,28.7,-31.48740781,0
Indian Card Clothing Company Ltd,INDIANCARD,Industrial Machinery,104.5043008,175.9,-45.23995706,0
IFGL Refractories Ltd,IFGLEXPOR,Industrial Machinery,1054.870662,292.7,16.08279711,0
Ingersoll-Rand (India) Ltd,INGERRAND,Industrial Machinery,3579.65336,1133.95,49.47005749,0
Kabra Extrusion Technik Ltd,KABRAEXTRU,Industrial Machinery,745.71673,233.75,30.37542688,0
Kennametal India Ltd,KENNAMET,Industrial Machinery,3051.34895,1388.35,41.62822579,0
Kirloskar Oil Engines Ltd,KIRLOSENG,Industrial Machinery,2916.861576,201.7,14.96133349,0
Kirloskar Brothers Ltd,KIRLOSBROS,Industrial Machinery,3133.873265,394.65,19.45296874,0
Latteys Industries Ltd,LATTEYS,Industrial Machinery,27.32201604,59.4,53.57258047,0
Lakshmi Machine Works Ltd,LAXMIMACH,Industrial Machinery,9338.54445,8741.5,209.3374681,0
LG Balakrishnan & Bros Ltd,LGBBROSLTD,Industrial Machinery,1579.509411,503.15,11.8368511,0
KSB Ltd,KSB,Industrial Machinery,4613.605683,1325.45,49.19605122,0
Lakshmi Precision Screws Ltd,LAKPRE,Industrial Machinery,4.92375015,4.5,-0.123155331,0
Lokesh Machines Ltd,LOKESHMACH,Industrial Machinery,94.6739133,52.9,23.84733332,0
Lloyds Steels Industries Ltd,LSIL,Industrial Machinery,575.1669645,6.4,1127.778362,0
LGB Forge Ltd,LGBFORGE,Industrial Machinery,164.3596995,6.9,47.7789824,0
Macpower CNC Machines Ltd,MACPOWER,Industrial Machinery,196.7818272,196.7,32.63380219,0
Manugraph India Ltd,MANUGRAPH,Industrial Machinery,33.4565671,11,-1.165734045,0
Mazda Ltd,MAZDA,Industrial Machinery,240.840675,601.35,14.74835732,0
Marshall Machines Ltd,MARSHALL,Industrial Machinery,56.67225,38.95,104.9486111,0
NRB Industrial Bearings Ltd,NIBL,Industrial Machinery,55.60934175,22.95,13.97219642,0
NRB Bearings Ltd,NRBBEARING,Industrial Machinery,1247.878475,128.75,23.08321263,0
Pitti Engineering Ltd,PITTIENG,Industrial Machinery,543.408886,169.55,18.89460661,0
Premier Ltd,PREMIER,Industrial Machinery,13.3639308,4.4,-0.161205438,0
Shakti Pumps India Ltd,SHAKTIPUMP,Industrial Machinery,1193.147827,649.15,15.786555,0
Somi Conveyor Beltings Ltd,SOMICONVEY,Industrial Machinery,53.8919262,45.75,30.44741593,0
SKF India Ltd,SKFINDIA,Industrial Machinery,16417.85313,3320.9,55.15083857,0
Solex Energy Ltd,SOLEX,Industrial Machinery,38.84,48.55,23.11904762,0
Sintercom India Ltd,SINTERCOM,Industrial Machinery,206.9778582,81,-44.03784217,0
Sterling Tools Ltd,STERTOOLS,Industrial Machinery,712.9191357,197.9,30.3369845,0
Technocraft Industries (India) Ltd,TIIL,Industrial Machinery,1987.878994,812.65,15.27962332,0
Thermax Limited,THERMAX,Industrial Machinery,15522.26923,1378.35,75.13926434,0
TRF Ltd,TRF,Industrial Machinery,140.1411868,127.35,-1.504952608,0
Timken India Ltd,TIMKEN,Industrial Machinery,13523.95228,1797.95,94.46079681,0
Vesuvius India Ltd,VESUVIUS,Industrial Machinery,2181.93008,1075.05,41.12969049,0
Windsor Machines Ltd,WINDMACHIN,Industrial Machinery,186.678925,28.75,17.22130304,0
W S Industries (India) Ltd,WSI,Industrial Machinery,25.47278879,9.7,-3.039712266,0
Walchandnagar Industries Ltd,WALCHANNAG,Industrial Machinery,199.2975232,52.35,-3.481787617,0
Wendt India Ltd,WENDT,Industrial Machinery,889.96,4449.8,69.7460815,0
Synergy Green Industries Ltd,SGIL,Industrial Machinery,211.95,145.1,57.12938005,0
International Conveyors Ltd,INTLCONV,Industrial Machinery,442.4625,65.55,26.62229242,0
HLE Glascoat Ltd,HLEGLAS,Industrial Machinery,8706.409902,6468.05,166.4069171,0
Yuken India Ltd,YUKEN,Industrial Machinery,732.3,602.9,138.9563567,0
MTAR Technologies Ltd,MTARTECH,Industrial Machinery,4976.594228,1617.9,108.0459016,0
Craftsman Automation Ltd,CRAFTSMAN,Industrial Machinery,5554.421679,2628.9,57.05034592,0
Rolex Rings Ltd,ROLEXRINGS,Industrial Machinery,3176.902011,1166.55,36.53291181,0
BEW Engineering Ltd,BEWLTD,Industrial Machinery,73.83288287,286.1,25.81569331,0
3i Infotech Ltd,3IINFOLTD,IT Services & Consulting,637.7703462,39.45,1.63045901,0
AGC Networks Ltd,AGCNET,IT Services & Consulting,3149.420855,959.95,40.33065508,0
63 Moons Technologies Ltd,63MOONS,IT Services & Consulting,420.6970428,91.3,-6.631416186,0
Adroit Infotech Ltd,ADROITINFO,IT Services & Consulting,20.36811978,11.15,-2036.811978,0
Allied Digital Services Ltd,ADSL,IT Services & Consulting,461.6738324,91.05,23.99552144,0
Allsec Technologies Ltd,ALLSEC,IT Services & Consulting,810.9837097,532.2,23.09179128,0
Airan Ltd,AIRAN,IT Services & Consulting,236.9129,18.95,40.42882253,0
Aurionpro Solutions Ltd,AURIONPRO,IT Services & Consulting,535.6898767,234.95,-4.392700916,0
Bharatiya Global Infomedia Ltd,BGLOBAL,IT Services & Consulting,4.4360708,2.8,63.37244,0
Birlasoft Ltd,BSOFT,IT Services & Consulting,11263.94414,406.45,35.10876207,0
California Software Company Ltd,CALSOFT,IT Services & Consulting,48.6898839,31.5,-211.6951474,0
Cadsys ( India ) Ltd,CADSYS,IT Services & Consulting,20.2192375,26.95,-3.765221136,0
Coforge Ltd,COFORGE,IT Services & Consulting,29523.98506,4870.45,64.80242551,0
DEV Information Technology Ltd,DEVIT,IT Services & Consulting,76.1829,69,94.05296296,0
Cambridge Technology Enterprises Ltd,CTE,IT Services & Consulting,109.1591701,57.2,12.37632314,0
Cybertech Systems and Software Ltd,CYBERTECH,IT Services & Consulting,464.4621716,164.9,19.2802894,0
DC Infotech and Communication Ltd,DCI,IT Services & Consulting,39.9,66.5,18.13636364,0
Datamatics Global Services Ltd,DATAMATICS,IT Services & Consulting,1851.303928,314.05,23.21384236,0
Ducon Infratechnologies Ltd,DUCON,IT Services & Consulting,181.0919949,10.25,441.6877925,0
Elnet Technologies Ltd,ELNET,IT Services & Consulting,0,167.75,0,0
Dynacons Systems and Solutions Ltd,DSSL,IT Services & Consulting,151.3375498,149.35,17.72102457,0
Fourth Dimension Solutions Ltd,FOURTHDIM,IT Services & Consulting,15.68448,7.2,392.112,0
Genesys International Corporation Ltd,GENESYS,IT Services & Consulting,737.3951889,236.15,-17.1806894,0
Happiest Minds Technologies Ltd,HAPPSTMNDS,IT Services & Consulting,18124.53948,1274.4,111.5630893,0
Goldstone Technologies Ltd,GOLDTECH,IT Services & Consulting,133.3138644,38.55,-229.8514904,0
HCL Infosystems Ltd,HCL-INSYS,IT Services & Consulting,424.6808071,12.9,-2.15869876,0
HCL Technologies Ltd,HCLTECH,IT Services & Consulting,310375.4454,1143.75,27.84885109,0
Infibeam Avenues Ltd,INFIBEAM,IT Services & Consulting,6004.33814,45.3,83.01310853,0
Inspirisys Solutions Ltd,INSPIRISYS,IT Services & Consulting,166.3908666,42,-58.17862469,0
Infosys Ltd,INFY,IT Services & Consulting,698899.0826,1667.75,36.11694913,0
Kellton Tech Solutions Ltd,KELLTONTEC,IT Services & Consulting,452.0650478,46.9,6.356370189,0
KPIT Technologies Ltd,KPITTECH,IT Services & Consulting,8308.790463,308.7,56.85500522,0
Larsen & Toubro Infotech Ltd,LTI,IT Services & Consulting,117069.2825,6682.3,60.46654746,0
Ksolves India Ltd,KSOLVES,IT Services & Consulting,369.96648,312.05,41.38327517,0
Aurum Proptech Ltd,AURUM,IT Services & Consulting,245.4995832,85.75,0.136607989,0
Mastek Ltd,MASTEK,IT Services & Consulting,8176.762995,2757.6,39.05786002,0
MindTree Ltd,MINDTREE,IT Services & Consulting,74037.14286,4492.4,66.67009712,0
Mphasis Ltd,MPHASIS,IT Services & Consulting,60619.88685,3235.8,49.81910491,0
Megasoft Ltd,MEGASOFT,IT Services & Consulting,132.0483734,17.9,71.76542032,0
Melstar Information Technologies Ltd,MELSTAR,IT Services & Consulting,6.070334075,4.25,-1.302646797,0
Mindteck (India) Ltd,MINDTECK,IT Services & Consulting,229.2681404,90.7,21.11124681,0
Palred Technologies Ltd,PALREDTEC,IT Services & Consulting,136.255924,140,54.28522869,0
Quick Heal Technologies Ltd,QUICKHEAL,IT Services & Consulting,1284.271927,221.8,12.00590752,0
Ramco Systems Ltd,RAMCOSYS,IT Services & Consulting,1273.152231,414.1,22.82862167,0
R Systems International Ltd,RSYSTEMS,IT Services & Consulting,2596.760618,219.5,31.5946054,0
Route Mobile Ltd,ROUTE,IT Services & Consulting,10873.97812,1877.65,81.56299217,0
Saksoft Ltd,SAKSOFT,IT Services & Consulting,912.2961946,914.9,20.07252353,0
Rolta India Ltd,ROLTA,IT Services & Consulting,82.9456775,5,-0.090659931,0
Silver Touch Technologies Ltd,SILVERTUC,IT Services & Consulting,205.115175,161.75,205.115175,0
Sonata Software Ltd,SONATSOFTW,IT Services & Consulting,8690.880259,836.4,35.62420175,0
Take Solutions Ltd,TAKE,IT Services & Consulting,709.34353,47.95,-1.569274656,0
Tata Consultancy Services Ltd,TCS,IT Services & Consulting,1256845.18,3397.75,38.75563306,0
Tera Software Ltd,TERASOFT,IT Services & Consulting,61.49586563,49.15,73.20936384,0
Tech Mahindra Ltd,TECHM,IT Services & Consulting,143346.6535,1477.85,32.37277631,0
Trejhara Solutions Ltd,TREJHARA,IT Services & Consulting,71.37043992,60.4,6.429769362,0
Trigyn Technologies Ltd,TRIGYN,IT Services & Consulting,365.4266863,118.7,5.878807695,0
MPS Infotecnics Ltd,VISESHINFO,IT Services & Consulting,56.61654983,0.15,-10.42662059,0
Xchanging Solutions Ltd,XCHANGING,IT Services & Consulting,1131.304736,101.55,18.11826931,0
Wipro Ltd,WIPRO,IT Services & Consulting,353346.2798,646.75,32.72815752,0
Xelpmoc Design and Tech Ltd,XELPMOC,IT Services & Consulting,580.3297385,402.3,141.8899116,0
Zensar Technologies Ltd,ZENSARTECH,IT Services & Consulting,10430.45884,461.65,34.76471966,0
AAA Technologies Ltd,AAATECH,IT Services & Consulting,49.59696,58,43.50610526,0
Du Digital Technologies Ltd,DUDIGITAL,IT Services & Consulting,29.393,113.05,267.2090909,0
Quadpro Ites Ltd,QUADPRO,IT Services & Consulting,40.060875,15.85,55.64010417,0
Borosil Renewables Ltd,BORORENEW,Housewares,5854.906787,449.55,65.31578299,0
Borosil Ltd,BOROLTD,Housewares,3131.438174,274.4,74.38095426,0
Jik Industries Ltd,JIKIND,Housewares,3.63204755,0.5,-12.10682517,0
La Opala R G Ltd,LAOPALA,Housewares,3239.535,291.85,65.33955224,0
Tokyo Plast International Ltd,TOKYOPLAST,Housewares,93.826325,98.75,721.7409615,0
Asian Hotels East Ltd,AHLEAST,"Hotels, Resorts & Cruise Lines",209.8635444,182.05,-6.363357926,0
Advani Hotels and Resorts (India) Ltd,ADVANIHOTR,"Hotels, Resorts & Cruise Lines",336.2450438,72.75,-82.21150214,0
Asian Hotels (West) Ltd,AHLWEST,"Hotels, Resorts & Cruise Lines",306.426823,263,309.5220434,0
Asian Hotels (North) Ltd,ASIANHOTNR,"Hotels, Resorts & Cruise Lines",164.4770512,84.55,-0.236909877,0
Blue Coast Hotels Ltd,BLUECOAST,"Hotels, Resorts & Cruise Lines",7.52158963,5.9,-0.526353368,0
Byke Hospitality Ltd,BYKE,"Hotels, Resorts & Cruise Lines",138.33741,34.5,-7.584287829,0
Chalet Hotels Ltd,CHALET,"Hotels, Resorts & Cruise Lines",4837.538071,235.95,-34.78241351,0
Country Club Hospitality & Holidays Ltd,CCHHL,"Hotels, Resorts & Cruise Lines",108.7040488,6.65,-2.227085613,0
CKP Leisure Ltd,CKPLEISURE,"Hotels, Resorts & Cruise Lines",3.901932,4.05,-0.643883168,0
EIH Associated Hotels Ltd,EIHAHOTELS,"Hotels, Resorts & Cruise Lines",1193.589659,391.75,-44.63686083,0
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines",8676.928025,138.75,-23.47018671,0
GIR Natureview Resorts Ltd,GIRRESORTS,"Hotels, Resorts & Cruise Lines",,119.95,0,0
HLV Ltd,HLVLTD,"Hotels, Resorts & Cruise Lines",702.1117924,10.65,-19.54110193,0
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines",23386.76732,196.65,-32.47665957,0
Kamat Hotels (India) Ltd,KAMATHOTEL,"Hotels, Resorts & Cruise Lines",135.2545726,57.35,-3.72704802,0
Lemon Tree Hotels Ltd,LEMONTREE,"Hotels, Resorts & Cruise Lines",4308.645048,54.5,-33.91031834,0
Mahindra Holidays and Resorts India Ltd,MHRIL,"Hotels, Resorts & Cruise Lines",4548.82682,227.9,-347.7696345,0
Oriental Hotels Ltd,ORIENTHOT,"Hotels, Resorts & Cruise Lines",658.1379783,36.85,-9.231841469,0
Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines",235.7197229,85.95,-7.259615735,0
TAJ GVK Hotels and Resorts Ltd,TAJGVK,"Hotels, Resorts & Cruise Lines",903.2150355,144.05,-22.59732388,0
TGB Banquets and Hotels Ltd,TGBHOTELS,"Hotels, Resorts & Cruise Lines",29.725696,10.15,-3.607487379,0
Viceroy Hotels Ltd,VICEROY,"Hotels, Resorts & Cruise Lines",15.901959,3.75,-0.773065581,0
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,Hospitals & Diagnostic Centres,61281.73974,4262.05,407.4583759,0
Aster DM Healthcare Ltd,ASTERDM,Hospitals & Diagnostic Centres,9335.249633,187.8,63.18701525,0
Fortis Healthcare Ltd,FORTIS,Hospitals & Diagnostic Centres,18443.62756,244.3,-168.0359653,0
Healthcare Global Enterprises Ltd,HCG,Hospitals & Diagnostic Centres,2829.403549,225.6,-14.62450793,0
Indraprastha Medical Corporation Ltd,INDRAMEDCO,Hospitals & Diagnostic Centres,665.54598,72.6,285.6420515,0
Dr. Lal PathLabs Ltd,LALPATHLAB,Hospitals & Diagnostic Centres,29010.12511,3508.85,99.47920276,0
Lotus Eye Hospital and Institute Ltd,LOTUSEYE,Hospitals & Diagnostic Centres,83.49726495,40.15,53.18297131,0
Max Healthcare Institute Ltd,MAXHEALTH,Hospitals & Diagnostic Centres,32098.81202,331.35,-233.361047,0
Max India Ltd,MAXIND,Hospitals & Diagnostic Centres,402.5901636,74.85,-7.578881092,0
Metropolis Healthcare Ltd,METROPOLIS,Hospitals & Diagnostic Centres,15157.72344,2962.2,82.77481125,0
Narayana Hrudayalaya Ltd,NH,Hospitals & Diagnostic Centres,10654.35052,521.35,-745.5808619,0
Shalby Ltd,SHALBY,Hospitals & Diagnostic Centres,1578.39042,147.5,37.23497098,0
Thyrocare Technologies Ltd,THYROCARE,Hospitals & Diagnostic Centres,6029.086748,1139.65,53.28401898,0
Kovai Medical Center and Hospital Ltd,KOVAI,Hospitals & Diagnostic Centres,1831.187546,1673.5,23.5734751,0
Krishna Institute of Medical Sciences Ltd,KIMS,Hospitals & Diagnostic Centres,8927.499779,1115.55,44.36686104,0
Krsnaa Diagnostics Ltd,KRSNAA,Hospitals & Diagnostic Centres,2107.237373,671.15,11.39540003,0
Vijaya Diagnostic Centre Ltd,VIJAYA,Hospitals & Diagnostic Centres,5755.976523,564.5,68.30398152,0
Ahlada Engineers Ltd,AHLADA,Home Furnishing,190.003305,147.05,18.627775,0
Marvel Decor Ltd,MDL,Home Furnishing,39.3627234,23.1,984.068085,0
Omfurn India Ltd,OMFURN,Home Furnishing,6.1308,9,-6.592258065,0
Parin Furniture Ltd,PARIN,Home Furnishing,66.708,60,14.37672414,0
Pil Italica Lifestyle Ltd,PILITA,Home Furnishing,158.625,6.75,42.87162162,0
Praxis Home Retail Ltd,PRAXIS,Home Furnishing,291.4423934,38.7,-2.823233493,0
Premier Polyfilm Ltd,PREMIERPOL,Home Furnishing,139.4122342,66.55,16.55727247,0
Priti International Ltd,PRITI,Home Furnishing,76.84411384,74.05,24.94938761,0
Sheela Foam Ltd,SFL,Home Furnishing,12053.74403,2470.9,50.7035041,0
Somany Home Innovation Ltd,SHIL,Home Furnishing,3279.002995,453.55,59.78127612,0
